detection,pixels,snapshot,time
114,2974,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_114.png,1775528447
118,2974,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_118.png,1775528448
117,2999,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_117.png,1775528448
115,3007,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_115.png,1775528448
119,3034,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_119.png,1775528448
113,3121,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_113.png,1775528447
80,3199,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_80.png,1775528441
79,3205,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_79.png,1775528440
178,3250,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_178.png,1775528460
120,3330,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_120.png,1775528449
229,3362,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_229.png,1775528472
35,3411,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_35.png,1775528419
177,3489,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_177.png,1775528460
106,3493,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_106.png,1775528446
110,3507,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_110.png,1775528447
112,3507,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_112.png,1775528447
111,3550,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_111.png,1775528447
124,3654,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_124.png,1775528449
109,3655,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_109.png,1775528447
108,3664,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_108.png,1775528447
46,3674,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_46.png,1775528421
101,3680,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_101.png,1775528445
105,3685,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_105.png,1775528446
122,3757,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_122.png,1775528449
121,3780,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_121.png,1775528449
104,3918,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_104.png,1775528445
36,3927,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_36.png,1775528419
107,3948,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_107.png,1775528446
102,3976,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_102.png,1775528445
125,4018,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_125.png,1775528450
171,4149,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_171.png,1775528459
230,4255,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_230.png,1775528472
103,4288,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_103.png,1775528445
139,4304,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_139.png,1775528452
76,4338,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_76.png,1775528440
123,4366,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_123.png,1775528449
138,4454,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_138.png,1775528452
40,4463,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_40.png,1775528420
37,4555,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_37.png,1775528419
140,4580,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_140.png,1775528453
42,4596,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_42.png,1775528420
97,4613,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_97.png,1775528444
176,4618,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_176.png,1775528460
41,4639,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_41.png,1775528420
39,4735,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_39.png,1775528419
179,4737,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_179.png,1775528460
85,4740,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_85.png,1775528442
92,4743,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_92.png,1775528443
31,4852,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_31.png,1775528418
129,4906,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_129.png,1775528450
142,4932,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_142.png,1775528453
143,4932,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_143.png,1775528453
133,4960,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_133.png,1775528451
137,5015,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_137.png,1775528452
86,5093,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_86.png,1775528442
168,5096,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_168.png,1775528458
141,5137,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_141.png,1775528453
126,5164,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_126.png,1775528450
169,5169,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_169.png,1775528458
89,5196,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_89.png,1775528442
127,5224,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_127.png,1775528450
38,5273,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_38.png,1775528419
130,5365,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_130.png,1775528451
91,5376,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_91.png,1775528443
44,5400,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_44.png,1775528420
128,5402,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_128.png,1775528450
93,5429,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_93.png,1775528443
136,5433,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_136.png,1775528452
170,5455,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_170.png,1775528459
6,5457,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_6.png,1775528413
165,5461,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_165.png,1775528458
164,5490,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_164.png,1775528457
43,5506,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_43.png,1775528420
5,5535,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_5.png,1775528413
135,5545,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_135.png,1775528452
145,5577,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_145.png,1775528454
144,5585,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_144.png,1775528453
175,5596,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_175.png,1775528460
34,5624,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_34.png,1775528418
163,5624,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_163.png,1775528457
7,5627,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_7.png,1775528413
166,5673,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_166.png,1775528458
32,5712,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_32.png,1775528418
172,5739,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_172.png,1775528459
162,5751,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_162.png,1775528457
174,5760,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_174.png,1775528459
28,5811,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_28.png,1775528417
134,5825,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_134.png,1775528451
87,5849,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_87.png,1775528442
30,5855,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_30.png,1775528418
161,5908,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_161.png,1775528457
27,5913,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_27.png,1775528417
159,5920,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_159.png,1775528456
81,5939,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_81.png,1775528441
158,5977,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_158.png,1775528456
160,5984,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_160.png,1775528457
33,6016,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_33.png,1775528418
155,6066,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_155.png,1775528456
156,6073,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_156.png,1775528456
151,6076,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_151.png,1775528455
153,6087,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_153.png,1775528455
157,6088,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_157.png,1775528456
150,6108,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_150.png,1775528455
149,6124,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_149.png,1775528454
152,6126,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_152.png,1775528455
154,6126,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_154.png,1775528455
4,6133,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_4.png,1775528412
148,6160,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_148.png,1775528454
8,6200,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_8.png,1775528413
167,6209,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_167.png,1775528458
173,6210,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_173.png,1775528459
29,6231,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_29.png,1775528417
82,6285,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_82.png,1775528441
146,6295,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_146.png,1775528454
147,6299,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_147.png,1775528454
88,6496,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_88.png,1775528442
10,6521,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_10.png,1775528414
26,6561,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_26.png,1775528417
9,6571,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_9.png,1775528413
84,6683,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_84.png,1775528441
132,6689,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_132.png,1775528451
11,6705,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_11.png,1775528414
2,6712,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_2.png,1775528412
45,6754,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_45.png,1775528421
12,6868,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_12.png,1775528414
21,6885,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_21.png,1775528416
18,6889,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_18.png,1775528415
19,6889,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_19.png,1775528415
25,6902,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_25.png,1775528417
20,6905,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_20.png,1775528416
3,6909,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_3.png,1775528412
14,6919,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_14.png,1775528414
16,6930,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_16.png,1775528415
22,6937,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_22.png,1775528416
23,6950,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_23.png,1775528416
17,6955,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_17.png,1775528415
13,6957,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_13.png,1775528414
131,6980,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_131.png,1775528451
90,7000,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_90.png,1775528443
24,7002,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_24.png,1775528416
94,7029,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_94.png,1775528443
15,7051,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_15.png,1775528415
1,7427,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_1.png,1775528412
95,7428,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_95.png,1775528444
96,7732,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_96.png,1775528444
83,9235,/afs/ec.auckland.ac.nz/users/z/c/zcol623/unixhome/detection_83.png,1775528441
